userid	timestamp	arm_pool
1716	1191189600000	[10794, 8229, 437, 2194, 11754, 12351, 15326, 11377, 2352, 9606, 1743, 219, 2168, 4241, 9781, 13126, 888, 12072, 15529, 7902, 687, 12020, 12442, 2405, 784]
1321	1254348000000	[532, 9959, 4993, 993, 5000, 4605, 5230, 10925, 10512, 15177, 4675, 12478, 6065, 5218, 8311, 18533, 12103, 11797, 9240, 17904, 1835, 14094, 5497, 5737, 1541]
450	1238536800000	[1019, 14576, 6939, 7703, 7877, 2959, 8140, 12386, 4819, 17589, 2273, 2060, 705, 17829, 3742, 1984, 14456, 9593, 17665, 9369, 1530, 11650, 17333, 3571, 569]
891	1241128800000	[2792, 8633, 11854, 4943, 775, 606, 16972, 7054, 16190, 7552, 7428, 1579, 13165, 657, 13929, 6559, 6121, 4033, 5480, 13904, 18577, 17134, 12978, 12110, 2906]
41	1291158000000	[2608, 2137, 4634, 8663, 10126, 11482, 865, 4213, 1807, 18329, 4161, 16422, 15072, 11979, 233, 18655, 2549, 728, 1124, 16003, 13659, 17886, 1254, 7348, 7077]
450	1262300400000	[1001, 17720, 4265, 6399, 11802, 6769, 4047, 6681, 12633, 16607, 18628, 868, 14566, 526, 18174, 11148, 17326, 2157, 5818, 18634, 8233, 11825, 11187, 2193, 369]
1432	1143842400000	[159, 16063, 8731, 6796, 4993, 3702, 6, 18655, 16352, 3267, 6527, 13209, 6503, 3569, 12325, 18258, 12132, 5435, 5460, 6245, 12043, 14771, 8100, 9818, 10889]
953	1230764400000	[2183, 5000, 3928, 14395, 12352, 13372, 17231, 7699, 445, 2299, 17587, 9234, 360, 6228, 11781, 18047, 4686, 18553, 1572, 2172, 16751, 14851, 9217, 11277, 17628]
1868	1270072800000	[2390, 4947, 11483, 13008, 3884, 11610, 9959, 4312, 15119, 1381, 4978, 9213, 452, 10462, 16208, 4395, 1001, 14024, 6552, 10665, 3041, 10180, 5329, 7194, 10046]
870	1296514800000	[5547, 7921, 8790, 6040, 1299, 10961, 13425, 1376, 12973, 4501, 627, 9516, 13543, 9330, 3882, 6130, 3781, 9366, 7603, 15662, 7668, 1061, 6987, 11795, 13743]
216	1243807200000	[7, 14024, 10621, 6939, 29, 11052, 14692, 4833, 9552, 2380, 9237, 5193, 8954, 4586, 2028, 5954, 4261, 1399, 865, 11280, 7497, 15072, 12826, 15691, 15571]
1007	1272664800000	[227, 1947, 2591, 17379, 9027, 16136, 16486, 11649, 3773, 14278, 9969, 6232, 7045, 4896, 896, 18443, 344, 13583, 1613, 13138, 3576, 4706, 2486, 8043, 2740]
1120	1264978800000	[2681, 15419, 7655, 5936, 909, 17060, 9847, 4287, 17196, 3558, 17490, 715, 10283, 1596, 3720, 12993, 14757, 8249, 1079, 12639, 4276, 4932, 13566, 16233, 894]
647	1141167600000	[6073, 10412, 13325, 5684, 6322, 3419, 10961, 13849, 9077, 8313, 2632, 14460, 15317, 2609, 467, 661, 4081, 18261, 6831, 11632, 17797, 2116, 5456, 3604, 1321]
1104	1159653600000	[67, 926, 4314, 5546, 12335, 16818, 2586, 834, 11258, 7670, 15466, 12002, 495, 352, 4932, 7190, 3192, 3420, 4124, 5275, 14801, 2676, 3884, 3177, 10989]
652	1280613600000	[1415, 9036, 9842, 5060, 12325, 3943, 11730, 4217, 3008, 5317, 9555, 9549, 1241, 2609, 12103, 12109, 3873, 4294, 5676, 12975, 3188, 1229, 11040, 6203, 7781]
510	1220220000000	[327, 10230, 4311, 6831, 10674, 8215, 4467, 18591, 13246, 1093, 18266, 4315, 14837, 15115, 6564, 8708, 5752, 11530, 409, 16889, 14843, 17743, 8994, 13719, 6039]
1457	1149112800000	[1415, 11980, 4702, 17186, 11567, 12319, 806, 6718, 13040, 13015, 8043, 11353, 16889, 3556, 14889, 7185, 17717, 10641, 11203, 1058, 8208, 9084, 4512, 7476, 14727]
1796	1254348000000	[8965, 4401, 539, 4512, 16109, 7048, 17361, 17524, 7215, 1894, 1112, 10174, 5891, 1217, 2530, 3890, 17428, 17986, 6800, 3163, 4589, 14455, 2600, 3614, 11615]
1167	1235862000000	[889, 2600, 3880, 15853, 11265, 960, 938, 11036, 8835, 6502, 3718, 17616, 16678, 11965, 6869, 4866, 14204, 2244, 1092, 15757, 14398, 14005, 16911, 11854, 11614]
1399	1214863200000	[11280, 8241, 2060, 10762, 4586, 17795, 5302, 5683, 1686, 3545, 5233, 1343, 4325, 4996, 3477, 61, 4321, 14056, 11182, 7017, 6571, 11303, 5311, 7959, 6591]
866	1251756000000	[257, 14837, 2299, 3249, 9614, 1725, 1664, 10837, 6026, 3250, 9552, 11219, 18084, 10777, 9226, 5381, 5230, 17531, 14456, 5015, 17349, 1269, 6705, 14272, 8340]
1719	1122847200000	[15527, 888, 8356, 13223, 3371, 10719, 12706, 13833, 2242, 4927, 5488, 10561, 12127, 3186, 13327, 12273, 6841, 13586, 11729, 9054, 14974, 7594, 13162, 17539, 15802]
356	1285884000000	[1249, 13438, 10630, 17469, 9767, 13065, 9980, 13228, 7470, 14119, 10046, 2984, 1812, 12309, 11799, 7915, 7203, 9590, 10188, 5517, 19, 13287, 9697, 15611, 9001]
1354	1177970400000	[6500, 6122, 8940, 17505, 451, 10979, 11441, 9625, 5418, 14444, 464, 8648, 2013, 16267, 5095, 6809, 1544, 15360, 10906, 6661, 16578, 5432, 5703, 16591, 4435]
41	1285884000000	[6308, 468, 7075, 10719, 18339, 5540, 8198, 15757, 3049, 3142, 12365, 5845, 2195, 6797, 14031, 6602, 7395, 6676, 5038, 3531, 17604, 1929, 3433, 5460, 17606]
1289	1291158000000	[1244, 6440, 11591, 2618, 15469, 1047, 10604, 12509, 15360, 832, 3554, 897, 9290, 5346, 7881, 36, 9901, 13310, 14215, 1638, 8509, 16709, 1079, 8770, 8249]
1371	1272664800000	[349, 9242, 452, 12959, 4326, 6708, 13435, 16879, 6604, 1305, 15771, 1919, 7548, 2622, 10762, 9595, 11791, 4932, 4572, 7194, 1797, 15375, 11341, 5497, 6315]
1338	1277935200000	[1044, 7890, 11669, 6509, 7268, 10496, 11498, 11653, 389, 15520, 6963, 8162, 9253, 12894, 15449, 4393, 4970, 5043, 14811, 7694, 3778, 727, 2955, 10222, 17357]
1116	1220220000000	[9888, 4585, 9528, 5704, 6295, 15109, 12561, 2076, 3543, 6312, 9751, 1373, 16659, 17652, 10278, 4995, 512, 1122, 17928, 16014, 4918, 4180, 11223, 526, 18251]
1617	1296514800000	[1415, 4866, 9417, 632, 5690, 2678, 2387, 9009, 712, 13178, 4021, 3964, 11616, 6869, 6230, 13151, 14591, 17903, 10890, 5536, 8567, 4237, 17229, 3147, 13253]
1014	1220220000000	[13089, 3124, 3739, 14454, 12531, 8288, 12541, 11669, 15890, 4839, 15375, 7620, 2738, 7662, 5736, 3149, 749, 4819, 17513, 5333, 2139, 3897, 14958, 17985, 6298]
509	1270072800000	[3043, 18262, 3264, 15033, 17510, 6991, 8056, 3086, 4212, 5868, 3521, 9359, 4636, 15447, 14636, 5488, 1166, 14123, 966, 5631, 14029, 1232, 18191, 4355, 10553]
206	1193871600000	[4414, 1627, 1217, 1702, 6447, 7871, 5806, 18577, 5382, 9036, 4095, 4169, 1007, 11148, 13271, 669, 11745, 18333, 11283, 5683, 11909, 8185, 6504, 4805, 10965]
206	1222812000000	[4875, 10984, 12658, 1455, 17359, 4097, 4735, 6344, 1777, 1317, 11295, 4609, 8300, 5102, 2356, 13190, 16207, 14654, 8828, 6979, 3866, 2179, 2253, 12616, 17010]
788	1249077600000	[298, 17914, 3867, 12307, 13566, 3495, 11361, 10343, 16964, 6175, 10552, 13253, 8964, 437, 18269, 9529, 10057, 10851, 2819, 11291, 18169, 17820, 9564, 2029, 7041]
1567	1270072800000	[11717, 11900, 15362, 14520, 11031, 10020, 1984, 11794, 3710, 16964, 3174, 9190, 11937, 2792, 15277, 8608, 17385, 7695, 14209, 3665, 8976, 14024, 534, 16956, 3068]
510	1243807200000	[290, 3525, 12750, 10462, 17327, 14851, 7191, 9971, 12164, 15034, 520, 5463, 16502, 13516, 7463, 16492, 10729, 7152, 13445, 326, 2747, 9659, 2819, 547, 4100]
1050	1122847200000	[875, 6161, 6853, 13658, 2344, 212, 4935, 668, 12492, 4952, 11129, 11095, 9702, 18161, 495, 17385, 13025, 14278, 14651, 13843, 161, 889, 3249, 11181, 4988]
1450	1277935200000	[55, 2600, 13074, 7418, 3104, 2908, 4522, 5752, 3264, 11115, 3571, 2607, 14119, 10336, 14954, 12243, 15054, 17992, 4603, 16194, 3635, 10343, 18059, 1830, 16868]
1287	1293836400000	[14473, 2380, 7667, 1847, 270, 3462, 6963, 4948, 7832, 423, 4652, 299, 5070, 7865, 9414, 17640, 10765, 4311, 1902, 12072, 16749, 11678, 2436, 7704, 2666]
41	1285884000000	[386, 7754, 19, 737, 9663, 17472, 9287, 1377, 10336, 3264, 10057, 1892, 14011, 5444, 7694, 11653, 10906, 1008, 6053, 10577, 10824, 4539, 5683, 7373, 18540]
887	1288566000000	[227, 5435, 8946, 17338, 3440, 8150, 9549, 3572, 5072, 17326, 10165, 9928, 6290, 3149, 82, 1694, 18487, 13092, 17700, 677, 9920, 11002, 16368, 10418, 11445]
1296	1212271200000	[4706, 5871, 5066, 16333, 17854, 5978, 1415, 6250, 543, 14727, 15218, 13086, 5546, 11773, 18226, 2941, 12276, 9944, 2562, 1760, 17797, 4884, 12717, 7902, 877]
995	1136070000000	[229, 3043, 2501, 6532, 5660, 3543, 5517, 5508, 13026, 9342, 12197, 14087, 3289, 11472, 6827, 13010, 8712, 4501, 17059, 1189, 16021, 10912, 2094, 15586, 10518]
510	1220220000000	[7725, 1343, 13151, 11041, 13618, 614, 5666, 4572, 18723, 6958, 11013, 4140, 2775, 7956, 1033, 16694, 3569, 1890, 11302, 16390, 5955, 14924, 257, 14692, 9737]
509	1270072800000	[1986, 8057, 8003, 12779, 4618, 16707, 566, 17510, 979, 3961, 11900, 3495, 4506, 13236, 7583, 1314, 761, 8026, 18502, 15449, 12992, 9707, 4402, 605, 808]
1225	1177970400000	[5027, 17308, 3979, 9009, 734, 33, 5322, 6376, 11076, 4708, 11829, 3193, 7473, 5427, 1295, 16814, 16112, 13033, 18502, 2037, 11659, 14254, 12826, 3608, 16774]
509	1298934000000	[9009, 16593, 14946, 16779, 1133, 4253, 4854, 2670, 16567, 4909, 7817, 5499, 712, 7959, 8003, 1337, 14673, 12794, 98, 1508, 10287, 10069, 4110, 14011, 4047]
41	1288566000000	[10616, 15466, 3102, 2280, 802, 17357, 580, 16709, 16749, 9427, 13530, 510, 4849, 6013, 16695, 9689, 13328, 6312, 999, 2328, 18673, 3750, 18081, 5191, 11789]
1014	1151704800000	[18021, 16107, 3529, 7604, 1752, 8517, 10604, 17634, 2644, 14308, 18235, 6882, 14959, 9772, 4651, 11725, 16833, 9342, 497, 10370, 10981, 7123, 9212, 572, 2046]
1830	1249077600000	[4447, 454, 7, 755, 3745, 12608, 8595, 170, 6164, 12773, 1876, 11023, 11171, 11615, 3107, 4880, 14693, 5822, 4947, 6324, 12670, 2154, 5495, 8266, 1201]
510	1217541600000	[311, 6397, 9056, 10570, 4241, 12017, 1942, 882, 7098, 18152, 13664, 6284, 2713, 5122, 12303, 14669, 1563, 3344, 8297, 4111, 1694, 12119, 14396, 2475, 4154]
367	1277935200000	[2561, 18281, 10901, 4389, 2955, 11823, 4780, 15889, 11472, 808, 11772, 1181, 2392, 3349, 14374, 6545, 4558, 10961, 12706, 7054, 9133, 3875, 709, 3983, 617]
652	1183240800000	[1803, 6440, 4423, 17067, 8259, 15949, 6403, 3972, 13524, 16972, 6882, 6785, 10640, 14687, 6376, 7166, 17070, 2598, 9506, 15737, 10401, 13231, 12023, 14424, 18453]
70	1212271200000	[2026, 18630, 9766, 4024, 10695, 11148, 4850, 9821, 5914, 14897, 3046, 3556, 3992, 611, 11031, 5233, 15918, 14209, 11462, 7541, 10464, 3825, 7851, 4970, 2019]
229	1212271200000	[238, 5070, 679, 17327, 4467, 15074, 12716, 18142, 9325, 14533, 13330, 7248, 5190, 9429, 13306, 3596, 1923, 12966, 6919, 16498, 10993, 12616, 18673, 949, 4512]
300	1141167600000	[11602, 6340, 17164, 9843, 4879, 18230, 578, 4109, 7279, 8673, 17488, 14119, 11054, 16411, 1796, 148, 1799, 868, 5036, 3016, 5774, 1181, 10685, 16238, 2341]
1289	1280613600000	[7681, 14406, 2943, 18301, 1688, 7919, 5222, 6518, 1922, 6469, 10745, 11489, 15551, 2549, 6778, 9046, 3810, 6388, 4124, 13844, 12155, 8340, 16238, 6317, 15890]
863	1170284400000	[1307, 13158, 8569, 8300, 18328, 6628, 14406, 7921, 5373, 10979, 17535, 7725, 3812, 3258, 11676, 3333, 1041, 8843, 2792, 7452, 1381, 9048, 5276, 11236, 14239]
854	1238536800000	[2936, 3066, 9961, 11146, 5156, 3446, 4281, 4041, 1912, 5265, 2014, 10278, 3257, 845, 17110, 2873, 14489, 8319, 2072, 13257, 96, 14052, 1664, 5444, 668]
710	1220220000000	[5258, 11417, 8910, 4846, 1505, 10202, 4109, 547, 8931, 3432, 1405, 3610, 9737, 10619, 2409, 163, 12703, 11155, 9166, 12152, 7816, 9901, 1593, 13483, 9772]
1759	1204326000000	[227, 16130, 6963, 10804, 7570, 12487, 18363, 2608, 236, 1884, 17634, 10401, 5521, 7010, 2273, 1222, 6969, 3979, 15660, 8185, 5882, 15863, 141, 572, 7671]
1537	1277935200000	[12599, 3748, 13054, 3586, 5682, 11857, 15260, 14247, 6246, 18624, 17513, 2819, 13953, 3400, 15192, 3952, 5415, 14372, 2106, 12144, 17521, 12778, 17456, 3548, 13199]
409	1259622000000	[544, 12273, 8808, 15143, 9376, 752, 14144, 3812, 9528, 16204, 11208, 3714, 7671, 8380, 4833, 1992, 2575, 1169, 71, 17196, 7480, 15037, 5918, 10149, 6382]
72	1288566000000	[67, 3964, 11215, 16563, 6041, 980, 4211, 2135, 11629, 4860, 5373, 11036, 4349, 5247, 16678, 7439, 2648, 6521, 3974, 8483, 7706, 9334, 4846, 4800, 3544]
923	1280613600000	[2854, 6770, 1025, 8873, 15363, 14676, 7681, 17920, 1818, 16405, 6250, 6335, 3712, 3400, 5017, 10630, 7571, 6128, 4019, 4705, 4596, 1463, 13054, 18641, 11396]
645	1238536800000	[4520, 1021, 10405, 8371, 1104, 13535, 3831, 1041, 9829, 16248, 3080, 10743, 10906, 13743, 481, 8964, 6363, 1573, 4002, 14628, 9569, 1875, 6503, 14444, 2509]
819	1304698110993	[10822, 178, 14184, 6232, 5964, 4906, 14558, 11413, 1314, 7076, 7016, 4138, 11529, 18195, 1455, 4770, 2895, 5966, 11024, 4253, 6347, 5275, 16677, 11649, 2632]
953	1214863200000	[1534, 3186, 12998, 4472, 25, 11286, 15952, 4022, 13599, 492, 14802, 17345, 1295, 2351, 6848, 14573, 10810, 14031, 7476, 15037, 4281, 18282, 4842, 4214, 8708]
636	1243807200000	[2559, 378, 1853, 2149, 10791, 14951, 10851, 7054, 10717, 3506, 14449, 1685, 17010, 12814, 12638, 6899, 15599, 6504, 9863, 14318, 18061, 15387, 2613, 8241, 11489]
1010	1230764400000	[515, 5209, 17164, 16452, 13126, 6570, 3936, 3360, 17278, 2013, 12287, 572, 2083, 15390, 4171, 9477, 7938, 16192, 8195, 10028, 14347, 1671, 9403, 14589, 2490]
923	1285884000000	[1803, 5412, 16283, 3980, 8185, 3629, 16160, 3433, 4786, 6888, 9795, 3529, 7672, 4923, 9544, 4872, 16512, 9683, 2919, 5954, 5571, 5102, 6659, 1120, 3046]
1480	1201820400000	[707, 11285, 8252, 10625, 9325, 1716, 6276, 6970, 3414, 2435, 10744, 3071, 8354, 7358, 11352, 4022, 4417, 2746, 4670, 2146, 18302, 13288, 11746, 15277, 4735]
45	1280613600000	[230, 7480, 17515, 3313, 1524, 774, 15072, 8340, 3971, 5137, 3295, 8650, 6373, 11838, 18081, 2280, 1859, 2482, 14460, 3571, 4732, 5716, 2569, 10133, 14594]
510	1191189600000	[7947, 9046, 11825, 4572, 6131, 14676, 2727, 5285, 6659, 1461, 18717, 5190, 16805, 7262, 8045, 17616, 17624, 15607, 1702, 6172, 10822, 8018, 2011, 379, 3694]
497	1285884000000	[687, 2954, 3676, 2285, 2106, 16987, 173, 12212, 4155, 5705, 15687, 8362, 8729, 17130, 14946, 2320, 16947, 4947, 6939, 1942, 3637, 1112, 3093, 3993, 2653]
1874	1162335600000	[6298, 931, 15657, 5982, 7152, 8567, 4079, 2723, 18244, 10160, 5507, 4074, 18071, 15862, 5081, 114, 7900, 16192, 7796, 11277, 4940, 11802, 7639, 16176, 2858]
1480	1209592800000	[15766, 7860, 11276, 9322, 1175, 5027, 12205, 3724, 5453, 1630, 5113, 11922, 7639, 9704, 5705, 8027, 6970, 12745, 17624, 12791, 6442, 1957, 18630, 5301, 8093]
440	1285884000000	[180, 11659, 2094, 15553, 10794, 984, 10686, 14271, 1330, 7913, 6762, 486, 2774, 4166, 16884, 13655, 5074, 16207, 2195, 11594, 5893, 8837, 13536, 13743, 18525]
1134	1257030000000	[854, 7054, 10625, 4827, 11770, 18186, 11674, 3825, 2501, 9416, 17992, 13265, 16017, 9734, 11958, 15054, 3003, 18714, 8991, 14520, 13634, 3545, 4932, 7639, 5292]
1891	1257030000000	[132, 6403, 1023, 14122, 326, 17349, 5515, 3446, 8226, 11240, 16695, 2072, 5179, 5623, 4002, 10752, 9781, 3330, 14665, 1729, 11006, 2378, 17073, 12596, 6230]
1048	1214863200000	[2838, 16846, 12127, 6604, 8266, 15483, 12036, 10184, 15326, 11835, 13341, 9499, 5204, 2324, 14251, 9166, 4387, 7433, 9412, 12733, 14668, 8226, 1171, 13026, 1222]
1500	1270072800000	[1090, 7837, 13062, 8595, 8380, 9161, 1197, 3897, 15965, 18610, 15146, 14123, 10864, 5433, 10594, 10374, 6500, 4615, 6361, 6393, 16498, 11354, 9197, 12541, 17665]
509	1225494000000	[608, 1909, 10632, 4552, 1066, 7781, 6614, 16325, 17928, 67, 7463, 11090, 15055, 7531, 2242, 2886, 7871, 2065, 5155, 15326, 18333, 1524, 10981, 6689, 7934]
1338	1267398000000	[1567, 5629, 13257, 15441, 11243, 11676, 5726, 6774, 1373, 2127, 18158, 13657, 10990, 3022, 3077, 5434, 317, 12289, 13690, 2436, 13387, 2996, 180, 349, 774]
953	1214863200000	[877, 6817, 2468, 2521, 3255, 11722, 1263, 14591, 4978, 6, 4143, 7426, 9555, 763, 3374, 17553, 1593, 13035, 5226, 16622, 1819, 17134, 10143, 9271, 3264]
1466	1304671581279	[2137, 784, 5554, 7140, 9552, 2435, 17084, 4945, 9475, 9534, 1329, 15985, 1947, 9447, 17048, 7679, 6147, 1229, 2094, 17735, 10697, 5894, 14571, 6248, 787]
219	1183240800000	[309, 458, 1504, 3362, 2445, 12072, 2239, 5481, 8931, 7663, 7707, 11879, 2556, 239, 8737, 2530, 14636, 16234, 11602, 2833, 1373, 9036, 8777, 13224, 15865]
923	1304700117293	[2457, 10858, 5299, 2597, 1381, 13364, 7878, 6136, 18177, 7526, 1370, 1843, 5882, 6914, 7180, 7177, 11906, 14369, 16299, 17327, 18709, 7686, 992, 11064, 3676]
573	1262300400000	[3088, 1755, 10848, 16695, 4119, 3879, 14204, 13065, 10123, 12632, 8954, 11592, 3443, 4610, 16714, 890, 8139, 8215, 10226, 1502, 12015, 11439, 11898, 712, 13947]
1587	1293836400000	[757, 4729, 16096, 13956, 2933, 16449, 6177, 2853, 15557, 16695, 3022, 3889, 18490, 3886, 9810, 3186, 4168, 6344, 11174, 8584, 7185, 10038, 10851, 1888, 7069]
740	1293836400000	[289, 10133, 12925, 9764, 12581, 4741, 2572, 16833, 6249, 15279, 8596, 12633, 15387, 12201, 4535, 545, 10981, 15645, 544, 3952, 2933, 1899, 6444, 2556, 4509]
1304	1214863200000	[1179, 9467, 16900, 17956, 17048, 722, 15159, 7293, 6057, 16233, 6703, 11482, 7866, 14245, 157, 2425, 36, 4846, 11795, 5781, 527, 18545, 4124, 10298, 13240]
1682	1204326000000	[194, 12205, 2204, 2383, 3433, 1985, 7915, 3205, 16340, 5602, 9825, 14271, 1455, 9637, 8572, 17667, 12797, 2858, 8105, 161, 8543, 12779, 17915, 15360, 5460]
425	1162335600000	[2964, 13847, 4691, 1756, 3429, 8628, 18117, 11441, 214, 3253, 2387, 17189, 3554, 10312, 3218, 401, 2524, 95, 327, 9403, 4312, 18054, 5955, 9464, 16732]
144	1233442800000	[326, 5399, 2854, 6514, 16096, 833, 2559, 12639, 16332, 699, 1033, 1879, 1183, 10405, 17278, 855, 14958, 6701, 8150, 8493, 4800, 8100, 10129, 2429, 5620]
206	1191189600000	[4395, 6097, 5923, 16909, 2409, 7869, 3113, 4835, 5495, 4124, 8239, 9569, 5000, 17685, 13210, 4879, 14852, 2106, 9959, 5191, 8556, 2959, 11700, 1533, 15229]
652	1172703600000	[16340, 3432, 9843, 3522, 13064, 2340, 8830, 7570, 4118, 2447, 978, 7289, 16815, 7871, 1183, 7180, 3695, 4164, 9594, 11567, 618, 1175, 9274, 9764, 17846]
838	1191189600000	[1145, 9609, 1859, 5235, 5505, 16208, 12023, 4075, 13815, 2019, 14481, 10133, 18010, 2085, 17104, 12309, 16839, 8933, 7357, 13451, 11857, 12639, 9266, 18574, 16179]
1399	1214863200000	[4423, 11840, 12429, 15660, 13054, 12132, 12043, 12638, 14848, 5688, 15263, 10314, 9291, 12956, 3599, 11632, 13535, 5107, 5660, 11777, 12083, 9242, 991, 8404, 80]
1432	1125525600000	[257, 5507, 14631, 15253, 6010, 1925, 9284, 18529, 8712, 11754, 15296, 826, 6447, 3786, 3591, 13650, 3559, 12642, 3604, 13445, 13236, 15513, 3451, 15566, 103]
1399	1214863200000	[15551, 14287, 7064, 1946, 107, 9955, 1457, 15767, 625, 721, 11083, 17906, 70, 148, 17898, 4349, 7140, 6282, 15865, 15751, 1882, 489, 15037, 11039, 18053]
668	1249077600000	[9433, 8069, 7354, 13957, 12193, 17904, 13516, 6828, 5918, 1044, 7748, 6013, 11652, 11976, 5744, 7439, 960, 14591, 2971, 973, 1525, 13993, 3216, 12814, 11745]
1004	1270072800000	[4561, 11840, 5232, 12338, 9980, 4846, 7672, 10074, 18374, 13429, 6416, 14152, 17180, 3208, 8370, 5074, 3946, 1643, 4314, 2833, 5181, 805, 5040, 614, 18082]
1507	1220220000000	[16025, 3873, 12436, 2889, 6633, 4262, 5340, 6874, 16390, 14071, 83, 51, 5540, 12154, 10863, 1832, 7737, 11013, 12447, 17333, 10744, 7840, 5580, 9817, 2037]
658	1298934000000	[4927, 401, 3451, 10517, 10476, 8249, 1066, 5901, 9614, 13817, 861, 2475, 7186, 7406, 5157, 18389, 6, 10377, 11696, 15326, 11060, 9807, 7461, 1092, 1023]
1769	1246399200000	[344, 571, 2445, 1518, 18597, 11483, 1041, 9762, 1950, 9366, 4110, 13387, 3748, 13438, 512, 3354, 2046, 7679, 618, 3391, 6534, 3022, 179, 4074, 1226]
1700	1233442800000	[17363, 18158, 46, 10626, 6990, 8218, 12359, 18441, 17848, 2542, 17956, 8198, 7251, 7186, 949, 7221, 8150, 2133, 8679, 17823, 17898, 12573, 1371, 5111, 12137]
391	1291158000000	[171, 8983, 7583, 4423, 576, 16547, 14456, 11517, 1789, 3482, 12670, 17613, 6560, 2899, 8362, 1346, 7562, 291, 6123, 1390, 17470, 6360, 2971, 10118, 544]
1710	1204326000000	[289, 5571, 13833, 4263, 5500, 6881, 17390, 16172, 13023, 2852, 12726, 1142, 215, 757, 15749, 10641, 13395, 15254, 7279, 140, 855, 12976, 6130, 4224, 877]
1670	1251756000000	[5209, 15362, 7404, 16699, 4123, 1814, 4171, 10408, 12396, 17822, 106, 597, 5964, 1618, 5266, 11980, 6694, 1621, 18047, 14676, 6776, 12144, 14768, 8255, 8158]
1530	1209592800000	[3171, 4905, 2620, 4224, 468, 15263, 18331, 5807, 868, 14924, 16923, 9782, 372, 4978, 2425, 66, 758, 14424, 11900, 9274, 4331, 3079, 10390, 1438, 12372]
391	1291158000000	[257, 1378, 15767, 800, 914, 5266, 5181, 15659, 2620, 8853, 12276, 2299, 5808, 9125, 1044, 1400, 826, 8288, 179, 7006, 14765, 5554, 11049, 6201, 17478]
1546	1222812000000	[157, 5087, 4440, 3635, 4677, 3304, 2632, 12738, 6012, 542, 9569, 8782, 2940, 1620, 8608, 5956, 889, 5062, 11203, 4753, 18634, 14634, 2378, 4763, 3695]
1104	1151704800000	[203, 856, 8569, 12689, 605, 1389, 16971, 17289, 2696, 670, 2162, 5065, 2680, 9969, 13026, 14269, 12984, 16324, 6900, 9403, 8593, 7384, 10415, 8212, 7625]
1407	1204326000000	[5871, 9285, 1602, 10415, 590, 5180, 15752, 9418, 16014, 1373, 724, 8329, 17065, 6221, 5346, 3627, 6852, 11817, 8205, 17105, 7404, 17683, 1887, 4216, 6713]
1167	1196463600000	[786, 6890, 537, 317, 13395, 2402, 3735, 6521, 4714, 6545, 8275, 14931, 17526, 18171, 11783, 9567, 9714, 7552, 6241, 16374, 4630, 14115, 235, 5072, 3980]
1562	1212271200000	[754, 1244, 11227, 12953, 7794, 15451, 6791, 4135, 8014, 4111, 7562, 7334, 16868, 8019, 3291, 10057, 4603, 14589, 11659, 5673, 5683, 3931, 9706, 17945, 4107]
212	1230764400000	[13154, 14323, 16650, 8993, 4171, 376, 17565, 4241, 15599, 159, 4621, 2081, 9082, 12963, 12303, 14398, 2376, 2996, 18680, 8712, 10555, 15046, 4742, 10629, 18629]
379	1249077600000	[4297, 12978, 6949, 1946, 11028, 10374, 4846, 13530, 16344, 4395, 15800, 7541, 16792, 1963, 13716, 15283, 10926, 17412, 8380, 923, 18618, 2925, 18237, 15107, 897]
1257	1238536800000	[233, 18224, 3586, 13754, 6147, 14219, 5502, 10462, 11909, 11182, 12573, 5020, 10222, 11129, 16902, 14527, 11861, 3900, 10303, 15210, 13915, 881, 17673, 4620, 9120]
425	1162335600000	[11186, 1820, 15469, 3310, 9249, 9663, 14235, 1960, 1343, 2101, 6957, 13994, 1369, 8586, 4422, 1847, 6888, 1803, 4740, 17705, 212, 17134, 7217, 4448, 5235]
1000	1199142000000	[12950, 4761, 16503, 505, 8559, 11227, 3884, 5265, 11061, 16628, 17211, 2791, 3965, 5554, 4610, 2013, 18391, 13138, 8351, 14683, 4929, 16449, 11391, 13196, 17851]
1051	1241128800000	[291, 865, 14078, 377, 7166, 12795, 5571, 8014, 1641, 14245, 7737, 12391, 11878, 7793, 10309, 418, 2666, 6403, 3637, 188, 14682, 5109, 3812, 14853, 15774]
